at,content,repliedAt,replyContent,reviewCreatedVersion,reviewId,score,thumbsUpCount,userImage,userName,sentiment,errorRelated
2022-02-26 15:29:51,very bad and lcan't long to my account,2022-02-26 16:51:44,"Sorry for the inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt

",2022.1.2.3,gp:AOqpTOGyEhxYTfhCxUf1hWmA-oi0AZ2UJob9bHeQg9pBnoNMuFg0ycq7GZPKx1V3VmqWLe-cDlxqQHMOmSKpbA,1,0,https://play-lh.googleusercontent.com/a-/AOh14GjB7Z7Mte-AFNkQeuI5rdi1dE8hXyg7hkSZYaXJprQ,farida,1,1
2022-02-26 15:23:04,i can't make update all appliances or install,,,2021.11.1.1,gp:AOqpTOH_hVx0NBz-s7tK3SaxuQXWXs1RADSkt8f8hRTk6pY_iuHW0arHXW1WYsA-x49ZlYiDYUkb7Pu465C52Q,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gh6sGUWnGZ9P-AXpE9xXL0YOikLsOLIIS16mREn,Yousef Aly,1,1
2022-02-26 15:02:23,thl,,,2022.1.2.3,gp:AOqpTOEodtvWiMBK8KPpWELp-fOjdKBDbOboU8vEPKOYVhUvl94ytQzU5l82n3yeEG7QjzzZViHQqJQ-CC9nmw,5,0,https://play-lh.googleusercontent.com/a/AATXAJyGsPUl7I0GYnvfGtQrZiibzcOwGgcTbK5o0z_c=mo,Ahmed Saber,2,0
2022-02-26 14:52:38,disabled the chats with customer service representatives and in general vodafone is a fraudulent company that steels more than it offers services,2022-02-26 16:51:40,"Sorry for the inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt

",2022.1.2.3,gp:AOqpTOHsKzR2npxxFdeblYkOvUAfM1kzFZMz_IZNaXQFyRblqCNYmvBI2oTk6Hj0N5zOGyofiEiAEBpwqzZmUg,1,0,https://play-lh.googleusercontent.com/a/AATXAJw5gbkxbVF5ho98hLtLsmA1U1Qt1RhYnYDrRXi0=mo,Ismail Youssef,3,1
2022-02-26 14:02:14,"vidafone cash service needs to be improved and the app needs to auto-update instead of multiple reminders, vodafone cash ser ice has to be made by nfc and to offer more options for the user.",,,2022.1.2.3,gp:AOqpTOEjB4i5hlhYnJUDZd97pCh_VYus72ZQieN4FuGQRIQsQsfWfsqGqXoKDzUWArWpYH0-dMDLqd6q3yFAFg,4,0,https://play-lh.googleusercontent.com/a-/AOh14Gh2zyyGCPDdyFtVVKkcM9ZdQS4IOvDVrYPXSOm93A,Ahmed Zaafarany,2,1
2022-02-26 12:11:50,not working,2022-02-26 14:33:37,"Sorry for the inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt
",2020.7.1,gp:AOqpTOFT88jjB6kdxbHNfqAB2IQPBFnSN08VIQfwupKI7-JfPyK2jeu8tSA8DX61CsgnzAviJKRR_3BkL7TJzw,1,0,https://play-lh.googleusercontent.com/a/AATXAJwUUDyXKbIS-ufX_81sLTxzRWYBAdRw7VMAw966=mo,Eslam Alaa,1,1
2022-02-26 11:22:30,last vision is very good,,,2022.1.2.3,gp:AOqpTOGUZebeZoB7ZLZgLnOLp4rDWXhmKt3IDcq-EvqZNl9SOpOFkbY64hBHdteIrHR8JA-KEHXpNReaRm_wjw,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gh6dS3Ivjqu86J-JNJ8dCj0ep7Gm8vuDXdi3VufpA,Bassem Ibrahim Gaber,0,0
2022-02-26 11:21:05,bad,2022-02-26 11:59:21,"Sorry for the inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt
",2020.6.1,gp:AOqpTOEVZzr03ebVlJdTVq8X3t274zndoVDWfL1vG0c-pvEsDdmxMctJNNFoLcVoVn6Rqi2zvjoAABgsm_wPBg,3,0,https://play-lh.googleusercontent.com/a-/AOh14GhJq3HHDZ4ThSep0Ec3w5MgKy2g2eMEhOQHN3wPmA,Ahmed Tarek,1,0
2022-02-26 07:43:02,v.good,,,2022.1.2.3,gp:AOqpTOFEwvVfgBR8UVt59tFKWd0L3SZfxfRUNf0PTTy-zj3WqHRlq-JWeXrtoPwq0FbvMjPYGjUDKC_ZS2rHpw,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gi4FS5BYppSdlISj7W0s4sPdSd_E-OLCanCeyXn,Reham Faisal,0,0
2022-02-26 06:21:29,perfect!,,,2022.1.2.1,gp:AOqpTOGd2eM3KDsXDdx8HaQLD_mmP-c1iZKGYP23FTl6P41OpihB56m1uXi-iv7hbYwxdnXq7QU5ZmsA6Xta_w,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gg4C-5agUlvoeMJYjSYcl1QH4V_FALVWzAzPrK4sg,Runna hassan,0,0
2022-02-26 03:14:59,it always stop,,,2021.12.2,gp:AOqpTOFKatP_8nKbManGVWuxoAMsXTpe1Y2_1I71Ryf-pzivyMs4Anpb-2-Fch7HJagp7ptnSHYhcYZbk-xzhQ,4,0,https://play-lh.googleusercontent.com/a/AATXAJyXr2IkhWhZ9ww2phVXyovK2VxPBRg66x6ARFHO=mo,ahmed attya,1,1
2022-02-26 00:52:28,reasonable,,,2021.11.1.1,gp:AOqpTOEGICQ1G-ZCJLRov0MemCk-AcS1P2expmoPKhEHd6a1EFwFVIPUQdvLYa7v9xYporzP31yHd4AICxf24w,5,0,https://play-lh.googleusercontent.com/a-/AOh14GhVPzHSix80qObruFxit5RehLqVVHOzbDafOBcj,Mustafa Harb,0,0
2022-02-26 00:50:01,very bad and always hanging,,,2022.1.2.3,gp:AOqpTOExkc2E4UikU9Y_Oem1RllYb1R9kctm-BpfpLgNKqo9xgOuHfChjCzagse4GUHGybcHFV0ymn8dXYDwUA,1,0,https://play-lh.googleusercontent.com/a-/AOh14GiKv-CaXV8mVa5dq34_xk0eoeGqDlYXQJeMjV8omA,الدكتور فادى عزمى أخصائي القلب,1,1
2022-02-26 00:14:36,good vodafone,,,2022.1.2.3,gp:AOqpTOEhSGVuNmewzATkwgxYp0DmZqYBs0aWN_o4rcNNioynnsr3_ie-uVCDhKL0S1ktnbu9qSm-u9MWw3QN5g,5,0,https://play-lh.googleusercontent.com/a-/AOh14GgrUjoEG3sZne3uKiaEOd-opmsub3YEVrZt-BH4vw,حالات واتس ٢٠٢٠,0,0
2022-02-25 22:56:10,needs to be easier to open with wifi,,,2022.1.2.3,gp:AOqpTOGT66VER4Lgkk_P1amZ8G1Y4ZvqEEcI6xoQzVBew9HZ1szPBHFbJnbYUBE9Nckt1ut5czBZ10SZDqDjiQ,4,0,https://play-lh.googleusercontent.com/a-/AOh14GgHkf06TC-G7YrLTHak7P15-yLCN6gv0F9y6jOXwg,Maha Nour El-Deen,2,1
2022-02-25 22:22:33,very good application,,,2022.1.2.3,gp:AOqpTOHGoLSQ6adoo2pRh6bA3U7Cxb7JZ0j4yc8dzFORAFzQdYchAcJR-Clj_9NLH36w6pmNqxM-NE--KVpwcw,5,0,https://play-lh.googleusercontent.com/a-/AOh14GjtMz8VONcMKJv23lEhQb3fz6Rj-46zGmQC4Zpt,محمد العميد,0,0
2022-02-25 20:07:18,perfect,,,2022.1.2.3,gp:AOqpTOGhk-y43hXLZa34QicDV5WriRNPFW5I3j1UoyxwhUjeYzWV-kYlat0R9csEUajHedHcRA5lY2fkdQ8YOg,5,0,https://play-lh.googleusercontent.com/a/AATXAJxOjL5ejIdmQHNIMHxEPrYIp59SwAHHM0-y7JLf=mo,Aya Mostafa,0,0
2022-02-25 18:26:40,useful,,,2022.1.2.3,gp:AOqpTOGDa4EcLg2OU3gBinDfoDAVkeLrpUOCZk83HEhbp4d-rA9SLLg58fIaFdQ17WEK0RUf2klYt0bjm4Tj_w,5,0,https://play-lh.googleusercontent.com/a-/AOh14GgZ3vU8SvkqdV4JmTr5pI_5B_nyuRUPQTvCJRgF,ahmed osman,0,0
2022-02-25 17:26:58,i need internet free,,,2022.1.2.3,gp:AOqpTOGLMRrk7rMlmKK9NDFF_kO8ls1yJ8D5kg274rX0vMxkun1KgrV5SVkwWq6myFUV59-G1Uw7sCVVuGPGQg,5,0,https://play-lh.googleusercontent.com/a/AATXAJyXIsEu0kcQCY66kFN9UuajZYmvysPqRgl57aYn=mo,Mina Osama,3,0
2022-02-25 16:28:29,improved a lot than before . thanks vodafone,,,2022.1.2.3,gp:AOqpTOFw-0inYC-riGhF2dckJoFNeVYs-UEN7LByNFEGS7jCYA5YRUKY7Zr487oamrQOXofuHzEhj7B0WHYIuA,5,0,https://play-lh.googleusercontent.com/a/AATXAJwpIiwLO_hbFS8b_97j4QgqivpakMth_3wiPffG=mo,Alaa Nabil,0,0
2022-02-25 16:10:05,an amazing fast hopefully using,,,2022.1.2.3,gp:AOqpTOEeSwE5UGWpb4QaQDJTUUBOuRT4DtwIivJyVRbrOuozjIx91fMHvjyTtaXrMYNira0gB7rHwm6qnTh_Eg,5,0,https://play-lh.googleusercontent.com/a-/AOh14GjK0hetNuX-ROeUGRbWeavYL7rUx9wYke0zee48rw,paradise music owner,0,0
2022-02-25 15:42:50,good but there's little delay for monitoring the consumption,2022-02-25 19:07:41,"You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better
",2022.1.2.3,gp:AOqpTOGC9yZ2HmKLmQ033SFlA3H2boO7FWvsGY5JNZsakLgtgdzaDVf7s4fewcT1TnBFEr9fSj7TM8e3mi1fAQ,3,0,https://play-lh.googleusercontent.com/a/AATXAJwXXOfk8JotMowcnArdS_ZEylnyCOqwpWG0BDPc=mo,maged aziz,0,1
2022-02-25 14:05:25,i can't log on to the app and please fix this problem.,2022-02-25 19:06:41,"You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better
",,gp:AOqpTOFPQApxeAsmR7kHFb4bD8wCu6L1XdFrDgYsR8U6916YYGrws50s2cPZ8NcnB7wC9Yc1kzs3eno7Fr0Jjw,1,0,https://play-lh.googleusercontent.com/a-/AOh14Gi7NPz93THltqwFxYsbXHRqbmNuBd_mql_OUlaS,Otaku_ UvU,1,1
2022-02-25 13:39:08,"poor , include wrong information for renewal dates , also you cant modify and undo order!",,,2022.1.2.1,gp:AOqpTOEyi7oJ_uQfVanjS8k4ucO52GYGKnTzKEp0wx3mdBiGCxFAai-ebO8SvxthC1FFdQ1wHksicySr1D_pVg,5,5,https://play-lh.googleusercontent.com/a/AATXAJzShw5RQ1_GbJua81YphA2v9hMzCf7452hyWKvJ=mo,Ashraf Youssef,1,1
2022-02-25 12:41:40,application logged me out and can not login again it keeps crashing,2022-02-25 13:05:12,"You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better
",2022.1.2.3,gp:AOqpTOHnQFLzIcgg6yotQv-fqvPAQvv5s7Ht3BGHQCxPE5zh2T--Q0pvNckeDZkBV4P-YNc4yqJBmLr4W16EuQ,3,0,https://play-lh.googleusercontent.com/a-/AOh14GiZawr_VsWizH0mrwm_KGGpt2sFX6jRGOFSPlZIRA,omnia hassan,1,1
2022-02-25 12:01:40,there are many bugs in items loading,2022-02-25 13:04:45,"You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better
",2022.1.2.3,gp:AOqpTOEPp3n1NTjmbvtwIv6zEVwyT1XGdoyVCTqmIJevGiVc2fmQrUD3xqrOSq1CEnkbBplgvzrsCda73aSzGg,2,0,https://play-lh.googleusercontent.com/a-/AOh14GgAKkoF6G914vOLlQK_xdfBV6yFbhzECA0vKDxtrQ,HosTeeko Mostafa 8888,1,1
2022-02-25 05:39:08,app instantly crash after opening,2022-02-25 13:03:27,"You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better
",2022.1.2.3,gp:AOqpTOFbJP1zV9zd2zJlbPWAwnq_z_VIr2TIXg9dEMlmowZlO5abNu05mYAclALZeqFLhRs4e0triJdUn9r5FA,1,0,https://play-lh.googleusercontent.com/a-/AOh14Gh5b5_fDpxIvrADXn_qMQzr1lMIHj1L6yWsX639kL4,mohamed gaber,1,1
2022-02-25 03:44:28,pefect,,,2022.1.2.3,gp:AOqpTOFHML3m1oQBm4iBuKxld-P2I1XqvYEZTEFxDQ0sokQu7Fpq-2DAIv3STxZ1SBweXj8cKVLF_H89OwF66w,5,0,https://play-lh.googleusercontent.com/a-/AOh14GglM945sJ-w74g6mszXJPd3RjOZr_675_tU1gtOGA,Esraa Gamal,0,0
2022-02-25 01:05:33,it's good in all function but need to add away to create otp,,,2022.1.2.1,gp:AOqpTOFpMdCAdl1PM7A3UgMa5VkZP2DyZkX5zPrWQBB2YxvheQxpo86GjFFgM6r5PpWROM-CLltgXfkwoXH2Vg,4,0,https://play-lh.googleusercontent.com/a-/AOh14GjxuxRe-2wUUtcJa4aJcJaDevmczHPZetjNbfGR_w,ahmed aldaneen,0,1
2022-02-24 23:45:29,this very cool,,,2022.1.2.3,gp:AOqpTOGYcpUIu9DKu-HOR5N2WDvBaQz8rRomYocg56QeWL9h8FiowaXIfaNrUl3MEc-IYOYiQdFFS0zmwt0OFw,5,0,https://play-lh.googleusercontent.com/a-/AOh14GgZxGE0SIB-su_rjpp2rw-djMan7RMUdHkqtUCs,ABDULLAH Luffy55,0,0
2022-02-24 22:18:44,not working very very bad application waste time,2022-02-24 23:17:21,"Hello there, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.

",2022.1.2.3,gp:AOqpTOEqhec6lbWTU47KggHtOYFwrqAX4sF9wAg4QPHMWTUkHWfu2LDbr3-5yjSbJkSdjAqqQdRJKJPxv3ijIw,1,0,https://play-lh.googleusercontent.com/a/AATXAJw7u-YIevkiU-Wi-_vmDvp_w9aMpuqYvupsDMod=mo,Temo Waleed,1,1
2022-02-24 22:18:29,"i face a problem through the latest 2 weeks as the app once i open it, it close immediately and it can't read the sim card any more. appreciate your fast support",,,2022.1.2.3,gp:AOqpTOG6ZBp2HWgsM-UFsA_JHkBc5YdVtaBtEqMo-6vRmDIwVk8yK3fpr1OBAWJWlirCinjpy0DM1Dz9YtsHaQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14GjOB7HjRYciMwz2YSXle3cG7F1x3O8wXnPaDUCOkg,Osama Hamed,1,1
2022-02-24 22:18:25,i'm using the last update of the application and it doesn't work .. it doesn't login .. i have tried to delete the application and redownload it with no benefits 😕,2022-02-24 22:36:41,"Hello Mohamed , we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2022.1.2.3,gp:AOqpTOGazQWYw_NxNEB8GJhWSw-zdsswDA8Q5V0OJ6IbM22pnvhmmDxOdRdlEer1cp22b7r4DhZcLFv3THuz8Q,1,0,https://play-lh.googleusercontent.com/a/AATXAJxz8jb1ws0Rjg2rKnv8uAE6dnlx-uP3y5aebsev=mo,Mohamed Saleh,1,1
2022-02-24 21:32:58,bugs everywhere,2022-02-24 21:40:28,"Hello there, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2022.1.2.1,gp:AOqpTOFsywvh9obT7VyJtfqzkNAzMgcysuoNlXM8CJi3abaFK_TA4ZLqrmLd1PckcaKR8zFNvLljFPGzWC-_fw,1,0,https://play-lh.googleusercontent.com/a-/AOh14GiQVJV2B59Q7fxZPcRp8cY0wfh8Tf51jqQMcfVg8fo,Mohamed Magdy,1,1
2022-02-24 20:16:19,bad application and bad company too,,,2022.1.2.3,gp:AOqpTOF1zqls9lHIwM5pNxxqPeODF7F09Qmdnde4RdynQWoTx2BMySfOZmOgUsTf20r8URqmKK2SbhG-t_TZbA,1,1,https://play-lh.googleusercontent.com/a-/AOh14GhCSnJDGABdkUJ1GKd5vyGdZpPI5NBU2Qc1a5SCruQ,Mostafa Al Gamal,1,0
2022-02-24 19:20:26,that's not good you are thief,2022-02-24 19:23:57,"""Hello there, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
""
",,gp:AOqpTOFIgVr5Z1HsV1GA4lzLkGTUEG-T7-jXNZbIykQGo6dnejZbgajLB8L_J4uaqy87x_22VumK6zkwe9XnaA,1,0,https://play-lh.googleusercontent.com/a/AATXAJyS_l-BZacB9uYi2lIUmHQ76oeGvndZ2mher4GK=mo,Mohamed Elawamy,3,1
2022-02-24 18:57:48,awesome 👍,,,2021.12.2,gp:AOqpTOGBOFp8LhqTTQOolEBEZMgOfzq3dzsw1tLrvI58a28MfrBTWA-OqNvdabkG8xLwKp3H7tZfDpT-mrYKTQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJyYPQ8oA_NflXOZHVJfwrIA2ckRuAMdfbjPLETL=mo,Koko Koko,0,0
2022-02-24 18:37:22,always login out :(,2022-02-24 18:42:00,"Hello there, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2022.1.2.3,gp:AOqpTOHg8p_LqYukEOePWcTRG4-AO-HF1qSbJGX4IiwabK7WmZTSVhzUCfNwS-e5dYeyzJAYWLn4k4h-5dYtfQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14Gi0iqkrT5N2zkCr494ERZbCY4gug_u3TbFDJ6dIFQ,Wael Ahmed,1,1
2022-02-24 17:55:24,keeps telling me that the transaction failed everytime i want to recharge,2022-02-24 18:23:51,"Hello there, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.

",,gp:AOqpTOFLUavVfNzIAvCNV2OMcEk0UrQxJBbiBfPz5m6ze8TbUt7rl_BV0INguzDNeqCnY6Ep6KC1EGxgG-dQPw,1,0,https://play-lh.googleusercontent.com/a/AATXAJx5iwlfZgD_KtXVvw2602JQmss2ViXwv1DvafcH=mo,Ahmed Adel,1,1
2022-02-24 17:29:23,i can not open internet pachage on app. very bad service,2022-02-24 17:39:29,"Thank you for posting your review and we’re sorry to hear that your experience was not satisfactory. Please contact us via our webiste: https://web.vodafone.com.eg or Our Facebook: https://www.messenger.com/t/Vodafone.Egypt to be able to investigate your feedback further.
",2022.1.2.3,gp:AOqpTOFRsmaSZHi-JtzRNaqC9v1_nSQh_78TItIztPbbCwkaZdkFL6asmw7-boe8WFhrKJUj6sw9dD9Oa0d5vw,1,0,https://play-lh.googleusercontent.com/a/AATXAJzpBJsXwHYkD9d33oKU8aRTRfQrXd0kl5jDFQFE=mo,Ahmed Tawfeek,1,1
2022-02-24 17:05:26,can't open app. and stopped,,,2022.1.2.3,gp:AOqpTOGCY-oRcyGcIpm1GP6RfM-nOeWQi-WAzP0FgvaWzzJD-j2udS4A1FmJ64UqHVxnMsYXd-bE_wxeyS6iRA,1,0,https://play-lh.googleusercontent.com/a/AATXAJwQqp29n1xMCte2qk8I_nwJBOzPIfbdrZaOfM5p=mo,Abeer Arafa,1,1
2022-02-24 16:53:16,the best,,,2022.1.2.3,gp:AOqpTOGN1JzGgwsy2K1-6x7wHxuvbLwmGK3KHLJ_jyUWKBYZHbQrlozZ7D_BrsH3figC87miuFCjgjE1CqOCEQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJx4tcBhTJ0nyZfOCvFqq3hzeTd7ijH-ZzsR_d2d=mo,ahmed abuotaleb,0,0
2022-02-24 16:03:42,very lovely,,,2022.1.2.3,gp:AOqpTOFA8XP3uBKLh5iSSwTYkJ6lQoyaQwI4oWxsJjs8CYXlO5H2fWllryHApLTzf3GlGsC5opO7T7JmtomRTQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJzNo4_ixNaeApxCMmuSZmsouwXprkLsJ42TMhWg=mo,eslam P1nK,0,0
2022-02-24 15:44:15,it's bad service,2022-02-24 15:53:24,"Sorry for the inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt
",2022.1.2.3,gp:AOqpTOFRj4CjNJlUv5YFe1Rk3EbLA46vFnZiBWzB0E16SQBKXAOLPJ2AjqURgDs8HnOAb6qHXDD27zYA3w6S9g,1,0,https://play-lh.googleusercontent.com/a-/AOh14GhqksZSAhBdXGTINXfJayRobmOdev69C-yXqpwl1w,Abanob Is7aq,1,0
2022-02-24 15:28:08,vodafone is the thief company bec it the balance from my sim card really its bad company,2022-02-24 15:33:53,"Sorry for the inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt
",,gp:AOqpTOEitpZHzVqwO-xaKebvf9zMbeqAVbLHbIVeGOMQTiEFsSjmMaewM9SWOh9p56Sie1KDABJdx7eYa3s2-A,1,0,https://play-lh.googleusercontent.com/a-/AOh14GjVmj65ntvbUVOSiPQ2lGDjbQxqDgyyGGGaH4m9,Jackie Chan,3,1
2022-02-24 15:27:47,very bad keeps close,2022-02-24 15:33:49,"Sorry for the inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt
",2022.1.2.3,gp:AOqpTOHZXfdtVA865unx6tERRkmorxSQGjkiQQ9Symos-FjzqAirLmn_fFODQ7i7duLCB-cJjNatozLx9pf9pQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14GgDIaMTOAJGgB0f_872rgvNiVMi-LyRCToqqFU77A,Ahmed Elwakil,1,1
2022-02-24 15:15:30,very 👍 good,,,2022.1.2.3,gp:AOqpTOEBQJ80rgF8i85S-mrun2LHpoDU3K5_DZvrVyMcoxAJAakEfxQ6q0SLK48XnUDdnXbST9mhD4gAwH-GJQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJwzT1XRYGYRXYfUh9E3cbNKN2ewdmNTtRe2O9cw=mo,Mai Abd elaziz,0,0
2022-02-24 14:52:59,it is a perfect application 👍👍👍,,,2022.1.2.3,gp:AOqpTOGTbC0sBd-YWpRW8n9-11UAnF_UoNDUuNP1xZz-4jQhD8wpv5cbGTyumr3RdJSIalK1b7vCrpEajgb4xQ,5,0,https://play-lh.googleusercontent.com/a-/AOh14GjRWloq_eS20HEOm3MtG7Vk5qRKPzEp-7FsbMvFSg,Lucy Zaky,0,0
2022-02-24 14:52:44,great app,,,2022.1.2.3,gp:AOqpTOGvcGj4RRQWskoSnzpDex0BX2A2rWcjrLwOSpF8RsAONerB59HfSWT64XFDCFQkj_TkjRqwq_wiXRhMZA,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gj9rwy8kej4ufUtlmU--xCmjzMx4tP8fx4rlB-Fhw,Meryos Anane,0,0
2022-02-24 11:07:19,the worst app and cst service ever.,2022-02-24 12:29:17,"Sorry for the inconvenience ,Could you please chat with us through this link :
https://web.vodafone.com.eg
or contact us on our facebook page through :
https://www.messenger.com/t/Vodafone.Egypt

",2022.1.2.3,gp:AOqpTOHx4IlDGNUobLn3ueioby-lgEvCIa806h66cBhjpGOHWA_9cauKwBurOeqZbej5LgrVu0gfHahOvbKGzA,1,0,https://play-lh.googleusercontent.com/a/AATXAJxdITHEBbzHhuR7gFCaow-aFWCVUXv9ptxu9JyB=mo,Y Z,1,0
2022-02-24 10:01:45,not working ☹️,,,2022.1.2.3,gp:AOqpTOEqSaC42uTEv33e70g7UrvX1izWT8ZgG1pGtoyzcKaL_T4spSpQmnTOPxMUArJMUdgUEggBDN3GYlzW5A,3,0,https://play-lh.googleusercontent.com/a/AATXAJzYooA20EbTOwqItvjGK01T9QINOw6EKkTC0EO0=mo,Abd Elaziz Abd Elshafe,1,1
2022-02-24 09:09:42,download problem,,,2021.12.2,gp:AOqpTOFRfT-FTGHktHiApP5TPQB5SoDAAsDx6IEBFVA7sgx0pTRVLwelKDA4dz71yRgsuBEZqPkjaPEnB0GF0Q,1,0,https://play-lh.googleusercontent.com/a-/AOh14GgG1NbTMYiF1_qkkAnRBNFD--4OCyKzICHnsFacyw,Abdelaziz Ramadan,1,1
2022-02-24 07:13:09,good service,,,2022.1.2.1,gp:AOqpTOHBfULJ5_3U0XpetlWY7UTbWQM6KDsYdQm92YuQVOMVikRSU0IAKPlyWr4NlaJ_tP4El_znFqpSGqnujw,5,0,https://play-lh.googleusercontent.com/a/AATXAJzyjTSqkc2PpSK7iwRY1UJ6r5vsg_2QSHboOl-Z=mo,Emad Hassan,0,0
2022-02-24 04:20:20,very bad app,,,2022.1.2.3,gp:AOqpTOFMyYQ8VJMDM8TjVYYg_ZrljlkLWoXxNDN6uz06568z7B25lYiB1WHqQs02pdxC_vDSKrA9NR2i6LKV6A,1,0,https://play-lh.googleusercontent.com/a/AATXAJxehKEwgnVSKJFC6CYiT6dpLcmuDp7GgLAj5L4C=mo,Tito Ahlawy,1,0
2022-02-24 02:37:30,very bad experience,,,2022.1.2.3,gp:AOqpTOEVG1yjOL-qraWeLFST5nxKtUMb0iKcZ1oNiNh8QbNGOrtOl8MYtmmW9iGjABbWKcQl4BG6P3zbDaXs7A,1,0,https://play-lh.googleusercontent.com/a-/AOh14Git-xUJKaT_CzOOSQHJ1_1-fn3sElpImsKk9Gn2Hw,Tarig Xenon,1,0
2022-02-24 01:45:55,"it's a very bad update,",,,2022.1.2.3,gp:AOqpTOGL1yvlWzXt2xBiFAYK4wR3n5llUp23xTkyBnpwpJDLOF8SvqHYQnSoti9NIYb3Fct0nWvMXs9WoBq0XQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14GjheipvtxrF1Gc0jOtyY7CblDEy-E4F000XMDYT,medhat fares,1,1
2022-02-24 01:06:11,"can't sign in any more, useless",,,2022.1.2.3,gp:AOqpTOExOvLmYypGWsQyygZcKXd3uvcv0C2XQwN1YCnB57b-xD1aML-RKKwFJPZSpDzGJJyGzsHPRzyreFXeHA,1,0,https://play-lh.googleusercontent.com/a-/AOh14GiMpWvi7rmmXKQWq47_-a41Db7KdMQHs38JMqB8sw,Mohamed Hesham,0,0
2022-02-24 00:23:13,prefect,,,2022.1.2.3,gp:AOqpTOEVATYJI3q6TC1ThBfC2lWwJRhfETe3lGWbj7MpYis6yx9lIZUsU4qO6wfOe2hvEB2xt6CudrDkBPPfKQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJzYoBVaWr97SYHKq7i_DDeGbiXajjxCwnLcVCl8=mo,Ahmed Abbas,0,0
2022-02-24 00:12:55,glorious app that i used ever. thank you for this best application you developed. don't forget improving it.,,,2022.1.2.1,gp:AOqpTOGvEeS2xRQ1VtfDuFovxc5JBtgmDdONBz8YOWrVublEvM7W7A6_pbi0sfRly3JNd_xzB-14awlqoMEBMg,5,0,https://play-lh.googleusercontent.com/a-/AOh14GhalcNMNJz9g3nLjjArL-SBPkK_krOFYl7PI3L-Og,mahmud hasen,0,0
